seria 4-48-5
mouse	session	trial	line
12	15	5	ОФХАХФИКАХФЦГЦГЯЭЯМИЛКАДХЦГЯМИКАХЦГЦХАХФМЭЖТ
12	15	6	ОФЦГЗУЩТЩУЗГЦХАКЛЕРШСШР
12	15	7	ОФЦГЦХАХФОЫОМЯЗУЗГЦХАКЛИМЭМИЛЕР
12	16	1	ОФЦГЦХАКЛЕР
12	16	2	ОФЦГЦЯЭЖЩУЗГЦХАКИМЯЦХЦГЯМИЛЕР
12	16	3	ОФЦГЦФХАКДСДАХЦГЯЭМИКАХЦГЦХАКИОЫОЫОФЦГЯЭЖТ
12	16	4	ОФЦГЦХАХАКИМЯГЯЭЖТ
12	16	5	ОФЦГЦХАХАКИМЭЖТ
12	16	6	ОФЦГЦХАХАХАХФМЯГЯЦХКЛЕР
12	16	7	ОФЦГЦХАХФМЭЖТЩУЗГЦФМЭЖТ
12	16	8	ОФХАКЛЕР
12	16	9	ОФЦГЯЭЖТ
12	16	10	ОФХАКЛИМЭВЭЖТ
12	16	11	ОФЦХАХАКИЛЕР
12	17	1	ОФЦГЦХАХЦЯЭЖТ
12	17	2	ОФЦГЦХАКЛЕР
12	17	3	ОФЦГЦХАКИОЫОМЯГЦХАХЦГЦХАХЦХАКЛЕР
12	17	4	ОФЦГЦХАХЦФМЯГЦХКЛБЛИМЭЖТ
12	17	5	ОФЦГЦХАКЛБЛИМЭЖТ
12	17	6	ОФЦГЦХАХФМЭЖТ
12	17	7	ОФЦГЦХАДСШР
12	17	8	ОФЦГЦГЦХАКИМЭМЯГЗУЩТ
12	17	9	ОФЦГЦХАХКИМЭЖТ
12	17	10	ОФЦГЗУЩТ
12	18	1	ОФЦГЦХАКЛЕР
12	18	2	ОФЦГЦХАКИФЦГЯЭЖТ
12	18	3	ОФЦГЦХАКЛКАХЦГЯЭЖТ
12	18	4	ОФЦГЦХАХФМЯЦХАКИМЭЖТ
12	18	5	ОМЯГЦХАКЛЕР
12	18	6	ОФЦГЦХАКИМЭЖТ
12	18	7	ОФХАХЦГЗУЗГЦХАКИМЭЖТ
12	18	8	ОФХАКЛЕР
12	18	9	ОФЦГЦХАХФМИЛЕШСДСШР
12	18	10	ОМЭЖТЩУЗГЦФМЭЖТ
12	18	11	ОФЦГЦХАКЛИМЯГЦХАХФЦГЦФМЭЖТ
12	19	1	ОФЦГЯМИКАДКЛЕР
12	19	2	ОФЦГЦХАХФМЯГЦХАКИЛЕР
12	19	3	ОФЦГЦХАХФМЭЖТЩУЩТ
12	19	4	ОФЦГЦХАДАКЛЕР
12	19	5	ОФЦГЦХАКДХЦГЯМИКАХЦГЦХКИМЭЖТ
12	19	6	ОЫОМЭЖТ
12	19	7	ОФЦГЦХАКИКАКИМЯГЦХФОЫОМЭЖТ
12	19	8	ОФЦГЦХАКИФМЭЖТ
12	19	9	ОФЦГЦХАХКЛИМЭЖТ
12	20	1	ОФЦГЦХАХФЦЯЭЖТЩУЗЦХКЛЕР
12	20	2	ОФЦГЦХАКЛИМЯГЦФМЭЖТ
12	20	3	ОФЦГЦХАХАДАХЦГЯМИЛЕР
12	20	4	ОФЦГЦХАХАКЛЕРЕЛИКИМЭЖТ
12	20	5	ОФЦГЦХАХАХФМЯЗУЗГЦХАКИМЭЖТ
12	20	6	ОФЦГЦХАХЦХЦЯЭЖТ
14	9	1	Р
14	9	1	ОФХАХЦГЦХАКЛЕРЕЛИМЯГЦФМЭЖТЖЭЯГЦХАХЦГЦФМЭМИКАХЦГЯМИКАХЦГЯЭМИКАХЦГЦХАКЛЕ
14	9	2	ОФЦГЦХАХЦГЦХАКИФЦГЯМИКАХЦГЯМИКАХЦГЦХАКЛЕР
14	9	3	ОФХАХЦГЦХАХФМЯГЦХАКЛЕР
14	9	4	ОФХАХЦГЦХАКИМЯГЦФМЭЖТ
14	9	5	ОФХАХЦГЦХАДСШР
14	9	6	ОФХАХЦГЦХАХФМЯГЯЭЖТЖЭМИКАХЦГЦХАКЛЕР
14	9	7	ОФЦГЦХАХЦГЦХАКЛЕР
14	9	8	ОФЦГЦХАХЦГЦФИКАХЦГЦФИЛЕР
14	9	9	ОФХАХЦГЦХАКИМЯГЦФИЛЕР
14	9	10	ОФЦГЦХАХЦГЦФИКАХФИЛЕР
14	9	11	ОМЯГЦХАХЦГЯМИКАХФИЛЕР
14	9	12	ОФЦГЦХАХЦГЦХАКЛЕР
14	9	13	ОФХАХЦГЦХАХФМЯГЦФИКАХЦГЯЭЯЦХАДСШР
14	9	14	ОФХАХЦГЦХАКИМЭЖТЖЭМИЛЕР
14	9	15	ОФЦГЦХАХФИКАКЛЕР
14	9	16	ОФХАХЦГЦХАКЛЕРЕЛИМЯГЦФИЛЕР
14	9	17	ОФЦГЦХАХЦГЦФИКАХЦГЦФЦХАКИМЯГЦФИЛЕР
14	9	18	ОФЦГЦХАХФИЛЕР
12	21	1	ОФЦГЦХАКХЦГЯЭЖТЖЭЯГЦХАКИМЯГЦХКЛЕР
12	21	2	ОМЯГЦХАХЦГЦХЦЯЭЖТ
12	21	3	ОФЦГЦХАКИФЦГЦХАХЦГЦХАКИМЭЖТ
12	21	4	ОФЦГЦХАХКЛЕР
12	21	5	ОФЦГЦХАХЦГЦХАКИМЭЖТ
12	21	6	ОФЦГЦХАХКИМФЦГЦХАКИМЯГЦХЦГЦФОЫОИЛЕР
12	21	7	ОФЦГЦХАХЦГЦХАКЛЕР
12	21	8	ОФЦГЦХАХКИФЦГЦХАКЛЕР
12	21	9	ОМЭЖТ
12	21	10	ОФЦГЯЭМИКАДХЦГЦХАКЛЕР
12	22	1	ОФЦГЦХАКЛЕР
12	22	2	ОФЦГЦХАХЦГЯЭЖТ
12	22	3	ОФЦГЦХАХФМФЦЗУЩТ
12	22	4	ОФЦГЦХАХФОЫОФХАКЛЕР
12	22	5	ОФИКАХЦЯЦФХАКИФМЯГЯЦФХАКЛИМЭЖТ
12	22	6	ОФЦГЦХАКИМЯГЦХЦГЯМИКАДАХФМЭЖТ
12	22	7	ОФЦГЦХАХЦГЦФМЭЖТ
12	22	8	ОФЦГЦХАХЦГЦХКЛЕР
12	22	9	ОФЦГЦХАКИМЯГЗЦХАКЛЕШР
12	22	10	ОФЦГЦХАКЛЕРШСДАХФЦГЦХКИОЫОМЭЖТ
12	22	11	ОФЦГЦХАКЛЕР
12	22	12	ОФЦГЦХАКЛИМЭВЖТ
12	24	1	ОФЦГЦХАХКИМЯГЗУЩТЩУЗЦХКЛЕР
12	24	2	ОФЦГЦХАДСШР
12	24	3	ОЫОФЦГЦХКИМЭЖТ
12	24	4	ОФЦХАДСШР
12	24	5	ОФЦГЗУЩТЩУЗЦФИЛЕР
12	24	6	ОФЦГЯЭМИЛЕР
12	24	7	ОФЦХАДСШРШСДХЦХФОЫОМЯГЗУЩТ
12	24	8	ОФХАКИЛКАХЦФМЭЖТ
12	29	7	ОФЦГЦХАХЦЯ
12	29	1	ОФЦГЦХАКХЦХАКЛЕРЕЛИМЯГЦФМЭЖТ
12	29	2	ОФЦГЦХАХЦЯМИКАХЦЯЭЖТ
12	29	3	ОФЦГЦХАХЦЯЭЖТ
12	29	4	ОФЦГЦХАКЛИМЭЖТ
12	29	5	ОФЦГЦХАХЦЯЭМИКАХЦЯЭЖТ
12	29	6	ОФЦГЦХАХЦЯЭМИЛЕР
12	29	7	ЭЖТЖЭМИЛЕР
12	29	8	ОФЦГЦХАХЦГЯЭМИКАХФОЫОМЭЖТ
12	29	9	ОФЦГЦХАХЦЯЭЖТ
